point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,萧山方言研究
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,捣,,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,到,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,倒,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,滔,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,掏,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,讨,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,套,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,桃,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,逃,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,淘,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,陶,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,萄,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,涛,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,道,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,稻,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,盗,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,导,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,T,蹈,,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,N,脑,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,N,恼,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,L,劳,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,L,捞,ɒ,文读,
XH02,萧山城厢,太湖片-临绍小片,,,豪,L,唠,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,L,牢,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,L,痨,,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,L,老,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,L,佬,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,L,涝,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,遭,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,糟,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,早,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,枣,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,蚤,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,澡,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,藻,,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,躁,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,灶,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,操,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,草,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,騲,,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,糙,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,曹,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,槽,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,皂,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,造,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,骚,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,臊,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,扫,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,嫂,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,扫,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,TS,燥,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,高,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,膏,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,篙,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,羔,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,糕,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,稿,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,告,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,膏,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,考,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,烤,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,拷,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,靠,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,犒,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,铐,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,㸆,,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,熬,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,敖,,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,鳌,,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,傲,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,K,鏊,,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,蒿,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,薅,,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,好,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,好,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,耗,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,豪,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,壕,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,毫,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,号,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,蠔,,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,浩,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,号,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,爊,,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,袄,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,懊,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,奥,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,懊,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,豪,Ø,澳,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,P,剖,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,M,某,o/io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,M,亩,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,M,牡,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,M,母,o,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,M,拇,o,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,M,戊,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,M,茂,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,M,贸,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,兜,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,斗,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,抖,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,陡,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,蚪,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,斗,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,偷,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,敨,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,透,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,头,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,投,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,骰,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,豆,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,逗,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,痘,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,T,脰,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,L,楼,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,L,搂,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,L,耧,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,L,娄,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,L,搂,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,L,篓,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,L,溇,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,L,漏,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,L,陋,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,TS,走,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,TS,奏,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,TS,凑,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,TS,叟,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,TS,嗽,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,勾,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,钩,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,沟,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,狗,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,苟,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,垢,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,枸,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,彀,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,够,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,构,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,购,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,勾,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,抠,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,眍,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,口,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,叩,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,扣,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,寇,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,藕,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,偶,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,K,偶,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,吼,ɒ,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,侯,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,喉,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,猴,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,瘊,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,後,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,厚,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,后,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,候,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,鲎,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,欧,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,瓯,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,区,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,鸥,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,呕,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,殴,io,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,沤,,,
XH02,萧山城厢,太湖片-临绍小片,,,侯,Ø,怄,,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,P,拜,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,P,排,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,P,�,,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,M,埋,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,L,攋,,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,TS*,䍉,,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,TS*,箉,,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,TS*,斋,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,TS*,豺,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,皆,ia,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,阶,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,稭,,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,偕,,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,介,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,界,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,芥,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,尬,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,疥,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,届,ia,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,戒,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,庎,,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,揩,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,K,楷,a,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,Ø,谐,ia,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,Ø,骇,ia/e,文读/白读,
XH02,萧山城厢,太湖片-临绍小片,,,皆,Ø,械,ia,,
XH02,萧山城厢,太湖片-临绍小片,,,皆,Ø,挨,,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,P,摆,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,P,派,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,P,牌,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,P,簰,,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,P,罢,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,P,稗,o,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,M,买,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,M,卖,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,N,奶,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,TS*,债,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,TS*,钗,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,TS*,差,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,TS*,柴,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,TS*,筛,,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,TS*,洒,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,TS*,晒,a/o,文读/白读,
XH02,萧山城厢,太湖片-临绍小片,,,佳,K,佳,ia,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,K,街,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,K,解,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,K,懈,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,K,涯,ia,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,K,崖,ia,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,K,捱,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,Ø,鞋,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,Ø,解,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,Ø,解,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,Ø,蟹,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,Ø,矮,a,,
XH02,萧山城厢,太湖片-临绍小片,,,佳,Ø,隘,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,呆,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,戴,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,胎,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,台,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,奤,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,态,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,贷,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,台,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,苔,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,抬,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,待,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,怠,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,殆,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,代,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,袋,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,玳,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,黛,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,埭,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,逮,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,T,绐,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,N,乃,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,N,耐,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,L,来,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,灾,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,栽,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,宰,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,载,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,再,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,载,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,猜,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,彩,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,採,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,睬,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,踩,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,菜,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,棌,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,才,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,材,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,财,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,裁,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,在,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,载,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,腮,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,鳃,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,赛,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,TS,塞,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,K,该,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,K,改,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,K,概,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,K,溉,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,K,开,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,K,凯,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,K,慨,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,K,咳,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,K,呆,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,K,磑,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,K,碍,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,Ø,海,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,Ø,孩,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,Ø,亥,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,Ø,哀,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,Ø,埃,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,Ø,唉,,,
XH02,萧山城厢,太湖片-临绍小片,,,咍,Ø,爱,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,P,贝,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,P,狈,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,P,沛,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,T,带,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,T,太,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,T,泰,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,T,大,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,T,汏,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,N,奈,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,L,赖,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,L,癞,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,TS,蔡,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,K,盖,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,K,丐,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,K,艾,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,Ø,害,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,Ø,蔼,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,P,杯,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,P,辈,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,P,背,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,P,胚,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,P,坯,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,P,配,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,P,培,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,P,陪,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,P,赔,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,P,裴,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,P,倍,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,P,佩,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,P,背,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,M,梅,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,M,枚,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,M,媒,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,M,煤,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,M,莓,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,M,玫,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,M,每,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,M,妹,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,M,昧,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,T,堆,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,T,𠡒,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,T,对,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,T,碓,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,T,推,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,T,㷟,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,T,腿,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,T,退,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,T,颓,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,T,队,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,N,馁,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,N,内,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,L,雷,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,L,儡,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,L,癗,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,L,蕾,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,L,累,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,L,擂,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,L,𨀤,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,TS,脧,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,TS,催,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,TS,崔,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,TS,摧,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,TS,罪,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,TS,碎,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,K,瑰,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,K,盔,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,K,恢,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,K,魁,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,K,诙,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,K,傀,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,K,块,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,K,桅,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,Ø,灰,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,Ø,贿,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,Ø,悔,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,Ø,晦,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,Ø,回,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,Ø,茴,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,Ø,蛔,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,Ø,徊,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,Ø,汇,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,Ø,溃,,,
XH02,萧山城厢,太湖片-临绍小片,,,灰,Ø,煨,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,T,蜕,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,T,兑,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,TS,最,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,K,会,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,K,刽,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,K,桧,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,K,外,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,Ø,会,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,Ø,绘,,,
XH02,萧山城厢,太湖片-临绍小片,,,泰,Ø,烩,,,
XH02,萧山城厢,太湖片-临绍小片,,,肴,P,包,ɒ,,
