point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note
GS01,顾山,太湖片-毗陵小片,,,歌,K,饿,əɯ,
GS01,顾山,太湖片-毗陵小片,,,歌,Ø,荷,əɯ,荷花/荷兰
GS01,顾山,太湖片-毗陵小片,,,歌,Ø,河,əɯ,HEXIA
GS01,顾山,太湖片-毗陵小片,,,歌,Ø,何,əɯ,姓氏
GS01,顾山,太湖片-毗陵小片,,,歌,Ø,荷,əɯ,
GS01,顾山,太湖片-毗陵小片,,,歌,Ø,贺,əʔ,文读祝~
GS01,顾山,太湖片-毗陵小片,,,歌,Ø,阿,əɯ/a,~弥陀佛/文读 ~姨
GS01,顾山,太湖片-毗陵小片,,,歌,Ø,屙,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,K,茄,a,茄子番茄
GS01,顾山,太湖片-毗陵小片,,,戈,P,波,u,
GS01,顾山,太湖片-毗陵小片,,,戈,P,菠,u,
GS01,顾山,太湖片-毗陵小片,,,戈,P,跛,,shejiao
GS01,顾山,太湖片-毗陵小片,,,戈,P,簸,,
GS01,顾山,太湖片-毗陵小片,,,戈,P,簸,,
GS01,顾山,太湖片-毗陵小片,,,戈,P,播,u,
GS01,顾山,太湖片-毗陵小片,,,戈,P,颇,ʊ,
GS01,顾山,太湖片-毗陵小片,,,戈,P,坡,u,
GS01,顾山,太湖片-毗陵小片,,,戈,P,玻,u,
GS01,顾山,太湖片-毗陵小片,,,戈,P,破,u,破伤风
GS01,顾山,太湖片-毗陵小片,,,戈,P,婆,u,老婆
GS01,顾山,太湖片-毗陵小片,,,戈,P,薄,,
GS01,顾山,太湖片-毗陵小片,,,戈,M,魔,o,妖魔
GS01,顾山,太湖片-毗陵小片,,,戈,M,磨,o,
GS01,顾山,太湖片-毗陵小片,,,戈,M,摩,,
GS01,顾山,太湖片-毗陵小片,,,戈,M,馍,,
GS01,顾山,太湖片-毗陵小片,,,戈,M,蘑,o,
GS01,顾山,太湖片-毗陵小片,,,戈,M,磨,o,
GS01,顾山,太湖片-毗陵小片,,,戈,T,朵,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,T,躲,,
GS01,顾山,太湖片-毗陵小片,,,戈,T,剁,,
GS01,顾山,太湖片-毗陵小片,,,戈,T,妥,əɯ,妥当
GS01,顾山,太湖片-毗陵小片,,,戈,T,椭,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,T,唾,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,T,砣,,
GS01,顾山,太湖片-毗陵小片,,,戈,T,惰,,
GS01,顾山,太湖片-毗陵小片,,,戈,T,垛,,
GS01,顾山,太湖片-毗陵小片,,,戈,T,堕,,
GS01,顾山,太湖片-毗陵小片,,,戈,N,挼,,
GS01,顾山,太湖片-毗陵小片,,,戈,N,糯,ɒ/əɯ,糯米/玉米很糯
GS01,顾山,太湖片-毗陵小片,,,戈,N,懦,,
GS01,顾山,太湖片-毗陵小片,,,戈,L,骡,,
GS01,顾山,太湖片-毗陵小片,,,戈,L,螺,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,L,脶,əɯ,发旋（~路）
GS01,顾山,太湖片-毗陵小片,,,戈,L,啰,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,L,裸,,
GS01,顾山,太湖片-毗陵小片,,,戈,L,瘰,,
GS01,顾山,太湖片-毗陵小片,,,戈,L,摞,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,TS,锉,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,TS,莝,,
GS01,顾山,太湖片-毗陵小片,,,戈,TS,矬,,
GS01,顾山,太湖片-毗陵小片,,,戈,TS,坐,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,TS,座,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,TS,蓑,,
GS01,顾山,太湖片-毗陵小片,,,戈,TS,梭,əɯ,梭子蟹
GS01,顾山,太湖片-毗陵小片,,,戈,TS,唆,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,TS,莎,,
GS01,顾山,太湖片-毗陵小片,,,戈,TS,锁,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,TS,琐,,
GS01,顾山,太湖片-毗陵小片,,,戈,TS,唢,,
GS01,顾山,太湖片-毗陵小片,,,戈,K,过,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,K,锅,əɯ,镬
GS01,顾山,太湖片-毗陵小片,,,戈,K,戈,,
GS01,顾山,太湖片-毗陵小片,,,戈,K,果,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,K,裹,əɯ,馄饨
GS01,顾山,太湖片-毗陵小片,,,戈,K,餜,əɯ,麻花
GS01,顾山,太湖片-毗陵小片,,,戈,K,过,,
GS01,顾山,太湖片-毗陵小片,,,戈,K,科,əɯ,科技
GS01,顾山,太湖片-毗陵小片,,,戈,K,窠,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,K,棵,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,K,髁,,
GS01,顾山,太湖片-毗陵小片,,,戈,K,蝌,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,K,颗,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,K,课,əɯ,
GS01,顾山,太湖片-毗陵小片,,,戈,K,讹,,
GS01,顾山,太湖片-毗陵小片,,,戈,K,卧,,
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,火,əɯ,火着
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,伙,,
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,货,əɯ,货车
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,和,əɯ,和风细雨
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,禾,əɯ,禾苗
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,祸,əɯ,闯祸
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,夥,,
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,和,,
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,倭,,
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,踒,,
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,窝,,
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,涡,,
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,莴,u,莴苣
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,涴,,
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,瘸,,
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,靴,,
GS01,顾山,太湖片-毗陵小片,,,戈,Ø,�,,
GS01,顾山,太湖片-毗陵小片,,,麻,P,巴,a,文读
GS01,顾山,太湖片-毗陵小片,,,麻,P,芭,a,文读
GS01,顾山,太湖片-毗陵小片,,,麻,P,疤,u,
GS01,顾山,太湖片-毗陵小片,,,麻,P,笆,,
GS01,顾山,太湖片-毗陵小片,,,麻,P,吧,a,文读
GS01,顾山,太湖片-毗陵小片,,,麻,P,把,u,~手
GS01,顾山,太湖片-毗陵小片,,,麻,P,靶,,
GS01,顾山,太湖片-毗陵小片,,,麻,P,霸,,
GS01,顾山,太湖片-毗陵小片,,,麻,P,欛,,
GS01,顾山,太湖片-毗陵小片,,,麻,P,壩,,
GS01,顾山,太湖片-毗陵小片,,,麻,P,坝,,
GS01,顾山,太湖片-毗陵小片,,,麻,P,爸,a,
GS01,顾山,太湖片-毗陵小片,,,麻,P,怕,u,
GS01,顾山,太湖片-毗陵小片,,,麻,P,帕,u/a,手帕
GS01,顾山,太湖片-毗陵小片,,,麻,P,爬,u,
GS01,顾山,太湖片-毗陵小片,,,麻,P,琶,a,文读
GS01,顾山,太湖片-毗陵小片,,,麻,P,杷,u,枇杷
GS01,顾山,太湖片-毗陵小片,,,麻,P,钯,,
GS01,顾山,太湖片-毗陵小片,,,麻,P,耙,,
GS01,顾山,太湖片-毗陵小片,,,麻,M,麻,u/ʊ,麻将芝（u）麻
GS01,顾山,太湖片-毗陵小片,,,麻,M,痲,u/ʊ,
GS01,顾山,太湖片-毗陵小片,,,麻,M,蟆,,
GS01,顾山,太湖片-毗陵小片,,,麻,M,妈,a,
GS01,顾山,太湖片-毗陵小片,,,麻,M,马,u/ʊ,
GS01,顾山,太湖片-毗陵小片,,,麻,M,码,u/ʊ,
GS01,顾山,太湖片-毗陵小片,,,麻,M,玛,u/ʊ,沙琪玛
GS01,顾山,太湖片-毗陵小片,,,麻,M,蚂,u/ʊ,蚂蚁
GS01,顾山,太湖片-毗陵小片,,,麻,M,骂,u/ʊ,
GS01,顾山,太湖片-毗陵小片,,,麻,N,拿,u/ʊ,
GS01,顾山,太湖片-毗陵小片,,,麻,TS,茶,u/ʊ,茶叶
GS01,顾山,太湖片-毗陵小片,,,麻,TS,搽,,
GS01,顾山,太湖片-毗陵小片,,,麻,TS,䖳,,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,楂,u/ʊ,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,渣,u/ʊ,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,诈,u/ʊ,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,榨,u/ʊ,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,炸,u/ʊ,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,叉,u/ʊ,叉子
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,杈,,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,差,a,出差
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,岔,a,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,差,u/ʊ,差不多
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,茬,,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,查,u/ʊ,查找
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,乍,,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,沙,u/ʊ,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,纱,u/ʊ,纱布
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,痧,u/ʊ,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,砂,,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,鲨,u/ʊ,鲨鱼
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,裟,,
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,洒,a,洒出来/潇洒
GS01,顾山,太湖片-毗陵小片,,,麻,TS*,厦,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,家,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,傢,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,加,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,痂,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,嘉,,1
GS01,顾山,太湖片-毗陵小片,,,麻,K,枷,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,袈,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,假,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,贾,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,假,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,架,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,驾,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,嫁,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,稼,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,价,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,揢,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,牙,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,芽,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,衙,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,伢,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,蚜,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,雅,,
GS01,顾山,太湖片-毗陵小片,,,麻,K,砑,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,虾,u,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,�,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,嚇,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,霞,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,瑕,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,遐,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,蝦,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,下,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,夏,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,厦,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,下,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,夏,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,暇,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,鸦,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,丫,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,桠,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,哑,,
GS01,顾山,太湖片-毗陵小片,,,麻,Ø,亚,,
GS01,顾山,太湖片-毗陵小片,,,模,P,补,,
GS01,顾山,太湖片-毗陵小片,,,模,P,谱,,
GS01,顾山,太湖片-毗陵小片,,,模,P,哺,,
GS01,顾山,太湖片-毗陵小片,,,模,P,布,,
GS01,顾山,太湖片-毗陵小片,,,模,P,佈,,
GS01,顾山,太湖片-毗陵小片,,,模,P,铺,,
GS01,顾山,太湖片-毗陵小片,,,模,P,潽,,
GS01,顾山,太湖片-毗陵小片,,,模,P,普,,
GS01,顾山,太湖片-毗陵小片,,,模,P,浦,,
GS01,顾山,太湖片-毗陵小片,,,模,P,铺,,
GS01,顾山,太湖片-毗陵小片,,,模,P,怖,,
GS01,顾山,太湖片-毗陵小片,,,模,P,蒲,,
GS01,顾山,太湖片-毗陵小片,,,模,P,菩,,
GS01,顾山,太湖片-毗陵小片,,,模,P,脯,,
GS01,顾山,太湖片-毗陵小片,,,模,P,葡,,
GS01,顾山,太湖片-毗陵小片,,,模,P,莆,,
GS01,顾山,太湖片-毗陵小片,,,模,P,部,,
GS01,顾山,太湖片-毗陵小片,,,模,P,簿,,
GS01,顾山,太湖片-毗陵小片,,,模,P,篰,,
GS01,顾山,太湖片-毗陵小片,,,模,P,步,,
GS01,顾山,太湖片-毗陵小片,,,模,P,捕,,
GS01,顾山,太湖片-毗陵小片,,,模,P,埠,,
GS01,顾山,太湖片-毗陵小片,,,模,M,模,,
GS01,顾山,太湖片-毗陵小片,,,模,M,模,,
GS01,顾山,太湖片-毗陵小片,,,模,M,摹,,
GS01,顾山,太湖片-毗陵小片,,,模,M,姥,,
GS01,顾山,太湖片-毗陵小片,,,模,M,暮,,
GS01,顾山,太湖片-毗陵小片,,,模,M,慕,,
GS01,顾山,太湖片-毗陵小片,,,模,M,墓,,
GS01,顾山,太湖片-毗陵小片,,,模,M,募,,
GS01,顾山,太湖片-毗陵小片,,,模,M,睦,,
GS01,顾山,太湖片-毗陵小片,,,模,T,都,,
GS01,顾山,太湖片-毗陵小片,,,模,T,都,,
GS01,顾山,太湖片-毗陵小片,,,模,T,赌,,
GS01,顾山,太湖片-毗陵小片,,,模,T,堵,,
GS01,顾山,太湖片-毗陵小片,,,模,T,肚,,
GS01,顾山,太湖片-毗陵小片,,,模,T,睹,,
GS01,顾山,太湖片-毗陵小片,,,模,T,妒,,
GS01,顾山,太湖片-毗陵小片,,,模,T,土,,
GS01,顾山,太湖片-毗陵小片,,,模,T,吐,,
GS01,顾山,太湖片-毗陵小片,,,模,T,吐,,
GS01,顾山,太湖片-毗陵小片,,,模,T,兔,,
GS01,顾山,太湖片-毗陵小片,,,模,T,徒,,
GS01,顾山,太湖片-毗陵小片,,,模,T,屠,,
GS01,顾山,太湖片-毗陵小片,,,模,T,途,,
GS01,顾山,太湖片-毗陵小片,,,模,T,涂,,
GS01,顾山,太湖片-毗陵小片,,,模,T,图,,
GS01,顾山,太湖片-毗陵小片,,,模,T,杜,,
GS01,顾山,太湖片-毗陵小片,,,模,T,肚,,
GS01,顾山,太湖片-毗陵小片,,,模,T,度,,
GS01,顾山,太湖片-毗陵小片,,,模,T,渡,,
GS01,顾山,太湖片-毗陵小片,,,模,T,镀,,
GS01,顾山,太湖片-毗陵小片,,,模,N,奴,,
GS01,顾山,太湖片-毗陵小片,,,模,N,努,,
GS01,顾山,太湖片-毗陵小片,,,模,N,怒,,
GS01,顾山,太湖片-毗陵小片,,,模,L,卢,,
GS01,顾山,太湖片-毗陵小片,,,模,L,炉,,
GS01,顾山,太湖片-毗陵小片,,,模,L,芦,,
GS01,顾山,太湖片-毗陵小片,,,模,L,鸬,,
GS01,顾山,太湖片-毗陵小片,,,模,L,颅,,
GS01,顾山,太湖片-毗陵小片,,,模,L,鲈,,
GS01,顾山,太湖片-毗陵小片,,,模,L,鲁,,
GS01,顾山,太湖片-毗陵小片,,,模,L,橹,,
GS01,顾山,太湖片-毗陵小片,,,模,L,虏,,
GS01,顾山,太湖片-毗陵小片,,,模,L,卤,,
GS01,顾山,太湖片-毗陵小片,,,模,L,路,,
GS01,顾山,太湖片-毗陵小片,,,模,L,赂,,
GS01,顾山,太湖片-毗陵小片,,,模,L,露,,
GS01,顾山,太湖片-毗陵小片,,,模,L,鹭,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,租,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,祖,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,组,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,做,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,粗,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,醋,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,措,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,错,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,苏,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,酥,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,素,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,诉,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,塑,,
GS01,顾山,太湖片-毗陵小片,,,模,TS,嗉,,
GS01,顾山,太湖片-毗陵小片,,,模,K,姑,,
GS01,顾山,太湖片-毗陵小片,,,模,K,孤,,
GS01,顾山,太湖片-毗陵小片,,,模,K,箍,,
GS01,顾山,太湖片-毗陵小片,,,模,K,辜,,
GS01,顾山,太湖片-毗陵小片,,,模,K,菇,,
GS01,顾山,太湖片-毗陵小片,,,模,K,鸪,,
GS01,顾山,太湖片-毗陵小片,,,模,K,蛄,,
GS01,顾山,太湖片-毗陵小片,,,模,K,古,,
GS01,顾山,太湖片-毗陵小片,,,模,K,估,,
GS01,顾山,太湖片-毗陵小片,,,模,K,盬,,
GS01,顾山,太湖片-毗陵小片,,,模,K,牯,,
GS01,顾山,太湖片-毗陵小片,,,模,K,股,,
GS01,顾山,太湖片-毗陵小片,,,模,K,鼓,,
GS01,顾山,太湖片-毗陵小片,,,模,K,蛊,,
GS01,顾山,太湖片-毗陵小片,,,模,K,故,,
GS01,顾山,太湖片-毗陵小片,,,模,K,固,,
GS01,顾山,太湖片-毗陵小片,,,模,K,锢,,
GS01,顾山,太湖片-毗陵小片,,,模,K,雇,,
GS01,顾山,太湖片-毗陵小片,,,模,K,顾,,
GS01,顾山,太湖片-毗陵小片,,,模,K,枯,,
GS01,顾山,太湖片-毗陵小片,,,模,K,苦,,
GS01,顾山,太湖片-毗陵小片,,,模,K,库,,
GS01,顾山,太湖片-毗陵小片,,,模,K,裤,,
GS01,顾山,太湖片-毗陵小片,,,模,K,吴,,
GS01,顾山,太湖片-毗陵小片,,,模,K,蜈,,
GS01,顾山,太湖片-毗陵小片,,,模,K,吾,,
GS01,顾山,太湖片-毗陵小片,,,模,K,梧,,
GS01,顾山,太湖片-毗陵小片,,,模,K,五,,
GS01,顾山,太湖片-毗陵小片,,,模,K,伍,,
GS01,顾山,太湖片-毗陵小片,,,模,K,午,,
GS01,顾山,太湖片-毗陵小片,,,模,K,忤,,
GS01,顾山,太湖片-毗陵小片,,,模,K,误,,
GS01,顾山,太湖片-毗陵小片,,,模,K,悟,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,呼,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,虎,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,浒,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,琥,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,戽,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,胡,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,湖,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,狐,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,壶,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,乎,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,瓠,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,鬍,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,糊,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,蝴,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,瑚,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,户,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,沪,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,互,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,护,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,瓠,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,糊,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,乌,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,污,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,坞,,
GS01,顾山,太湖片-毗陵小片,,,模,Ø,恶,,
GS01,顾山,太湖片-毗陵小片,,,豪,P,褒,,
GS01,顾山,太湖片-毗陵小片,,,豪,P,保,,
GS01,顾山,太湖片-毗陵小片,,,豪,P,堡,,
GS01,顾山,太湖片-毗陵小片,,,豪,P,宝,,
GS01,顾山,太湖片-毗陵小片,,,豪,P,报,,
GS01,顾山,太湖片-毗陵小片,,,豪,P,袍,,
GS01,顾山,太湖片-毗陵小片,,,豪,P,抱,,
GS01,顾山,太湖片-毗陵小片,,,豪,P,暴,,
GS01,顾山,太湖片-毗陵小片,,,豪,P,菢,,
GS01,顾山,太湖片-毗陵小片,,,豪,M,毛,,
GS01,顾山,太湖片-毗陵小片,,,豪,M,冒,,
GS01,顾山,太湖片-毗陵小片,,,豪,M,帽,,
GS01,顾山,太湖片-毗陵小片,,,豪,M,瑁,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,刀,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,叨,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,祷,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,岛,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,倒,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,捣,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,到,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,倒,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,滔,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,掏,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,讨,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,套,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,桃,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,逃,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,淘,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,陶,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,萄,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,涛,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,道,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,稻,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,盗,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,导,,
GS01,顾山,太湖片-毗陵小片,,,豪,T,蹈,,
GS01,顾山,太湖片-毗陵小片,,,豪,N,脑,,
GS01,顾山,太湖片-毗陵小片,,,豪,N,恼,,
GS01,顾山,太湖片-毗陵小片,,,豪,L,劳,,
GS01,顾山,太湖片-毗陵小片,,,豪,L,捞,,
GS01,顾山,太湖片-毗陵小片,,,豪,L,唠,,
GS01,顾山,太湖片-毗陵小片,,,豪,L,牢,,
GS01,顾山,太湖片-毗陵小片,,,豪,L,痨,,
GS01,顾山,太湖片-毗陵小片,,,豪,L,老,,
GS01,顾山,太湖片-毗陵小片,,,豪,L,佬,,
GS01,顾山,太湖片-毗陵小片,,,豪,L,涝,,
GS01,顾山,太湖片-毗陵小片,,,豪,TS,遭,,
GS01,顾山,太湖片-毗陵小片,,,豪,TS,糟,,
GS01,顾山,太湖片-毗陵小片,,,豪,TS,早,,
GS01,顾山,太湖片-毗陵小片,,,豪,TS,枣,,
GS01,顾山,太湖片-毗陵小片,,,豪,TS,蚤,,
GS01,顾山,太湖片-毗陵小片,,,豪,TS,澡,,
